comment_id,text,source,overall,plot,acting,director,music,visual,confidence
d114594692f5,thông_điệp của fim m không cảm_nhận được vì không thực_tế nhưng m thấy fim nhẹ_nhàng xem để thư giãn vẫn ok mà,facebook_new,positive,negative,none,none,none,none,0.88
66d884b9221d,"hay á cậu , do admin có vẻ không hợp xem thể_loại này nên không thấy hay , chứ mình xem okla á",facebook_new,positive,none,none,none,none,none,0.88
12ff76c3ce49,"phim đoạn đầu hài hài đoạn sau cảm_động phết , có cái mấy bài nhạc nghe ngang ngang , chả ăn_nhập gì với nhau , nhiều cái chuyển cảnh rất ? và có lỗi engsub nha vui ) )",facebook_new,positive,positive,none,none,negative,negative,0.88
7efacaaacd3e,"phim này kiểu nhẹ_nhàng nhẹ_nhàng thư giãn nhẹ_nhàng thư giãn á , còn chiều sâu thì tôi không dám đánh_giá , khổ toàn chiếu giờ tôi chưa đi coi được : ' ) ) )",facebook_new,positive,neutral,none,none,none,none,0.85
0af2a5a5e1c6,"đúng ý tôi v vui ) ) gu xem phim của tôi rất dễ nhưng không hiểu sao không đọng lại được nội_dung gì , dù tôi biết phim nói về ước_mơ . lần thứ 2 xem phim chiếu rạp vn mà hơi thất_vọng",facebook_new,negative,negative,none,none,none,none,0.88
40896a2d83bb,"nhạc hay nhưng coi xong không đọng lại được gì , hoa , con cáo , phi_hành_gia gì gì không hiểu ? . vô_chủ_yếu coi anh_hùng là chính",facebook_new,negative,negative,none,none,positive,none,0.88
8742a58deef2,"có confirm bài_học của phim khó hiểu . nếu bạn cảm_thấy mẫu_số_ít , ok , lướt đọc cmt của bài post này cũng có 1 số ý have the same idea với tôi . even thằng_cha admin review cũng có đề_cập , nguyên_văn : ",facebook_new,none,negative,none,none,none,none,0.88
2aba4f9351fd,cách dạy cho hssv thì liên_quan gì đến nghệ_thuật làm phim vui ) muốn vào rạp nghe giáo_viên giảng hay gì .,facebook_new,negative,negative,none,none,none,none,0.85
6bf3486fc195,diễn hay ở đâu_vậy ? chưa kể bài hát cũng rất bt !,facebook_new,none,none,negative,none,neutral,none,0.92
4b1302285713,"xem review tiktok hay lắm cảm_động lắm tôi cũng kỳ_vọng , mà xem xong bị thất_vọng . nam_nữ chính thoại sượng trân , nữ chính mơ_mộng cứ bám vào ước_mơ , trong khi cả 2 đang ở trong cái nhà_trọ tồi_tàn , húp mì sống qua_ngày . nam chính vẽ như siêu_nhân , qua 1 cái mail ăn_học_bổng toàn_phần , đi học cũng thủ_khoa vui ) ) tình_tiết cho nam 9 lén thăm con để hợp_lý_hóa việc quay lại cũng khiên_cưỡng , người_lớn còn có lúc buột_miệng chứ đừng nói đứa trẻ_con bé tí giữ miệng được . chưa kể lúc nữ 9 đi học , con_gái được 2 tuổi mà sau gần 3 năm chọn 1 bé lớn như 9 10 tuổi đóng tiếp . nói_chung theo cảm_nhận của tôi là quá chán",facebook_new,negative,negative,negative,none,none,none,0.92
9.74E+11,", đi xem xong về tức điên vì phí tiền , phí thời_gian . trân_trọng công_sức của đoàn làm phim , diễn_viên nhưng thật_sự_tình_tiết phim rất xàm , không biết_bao_nhiêu lần tôi phải thốt lên ",facebook_new,negative,negative,positive,none,none,none,0.88
d6458f261929,"cái quả lãng_mạn gì mà úp mì với nhà_trọ tồi_tàn mấy năm liền . xong còn bay qua bay lại nc ngoài thăm nhau . xong rồi nghe tin mẹ anh còn nợ , nó bình_thản nó thi_vị_hóa cuộc_sống quá vui ) ) xem đoạn đó mà thấy nhạt có chấm nó cũng không lấy lại được vị_giác",facebook_new,negative,negative,none,none,none,none,0.88
6e298887f98a,"câu hỏi khó phết , tớ thấy bt , nhưng rất nhiều bạn khen hay , ghi_nhận là nhạc hay",facebook_new,neutral,none,none,none,positive,none,0.85
311ce2f92e07,thấy không hay lắm không biết sao mn khen nhiều thật,facebook_new,negative,none,none,none,none,none,0.92
f5fdde3fab19,"bị nyc lôi đi xem rạp nên cũng không có ý_kiến gì cơ_bản là tôi thấy mô_típ phim đấy bị cũ thôi , còn nhạc khá ok nên cũng tạm",facebook_new,neutral,negative,none,none,positive,none,0.88
b4d432056405,"lục phong giống sinners á , kể chuyện bằng nhạc , cùng nhạc thành_ra hay lắm , 2 người chạm đến được ước_mơ cá_nhân nhưng lại không có nhau , hay mà nhỉ ,",facebook_new,positive,positive,none,none,positive,none,0.88
3694a609f13a,phim nghệ_thuật thế còn chê được vui ),facebook_new,positive,none,none,none,none,none,0.88
cd94454bac3e,"nó cũng cho ta thấy nhịp sống của la ở đầu phim , ước_mơ ươm mầm ở new york và nhiều thứ nữa , kiểu nếu mình biết thì mới hay ý , nên mấy quả phim vn rất đời nên mấy trăm tỉ doanh_thu là đương_nhiên ròi",facebook_new,positive,positive,none,none,none,none,0.85
ce504dbd4d95,đoạn đầu là biểu_tượng cho lalaland mà vui ) ) ngay cả poster đầu_tiên nữa,facebook_new,positive,none,none,none,none,positive,0.85
148d85126f50,so với phim việt thì là rất ok rồi,facebook_new,positive,none,none,none,none,none,0.92
aeced7576c6b," để tôi review cho , mới coi về khi trưa : public sẽ , thuần_ngôn tình , không phải phim chuyển_thể mà phải gọi là lấy cảm_hứng từ truyện . vì tôi đã đọc tiểu_thuyết rồi nên tôi rất chê .",facebook_new,negative,negative,none,none,none,none,0.88
f2fecd1dec16,"nhân_vật nào cũng biến_thái cả , tội ông_già trong nguyên_tác ghê , phim ghép 2 vai thành 1 biến ông ấy thành ác nhân . mấy đoạn xếp hình thì hữu danh vô thực",facebook_new,none,negative,negative,none,none,negative,0.85
ee5c12fdf86e,"tôi xem nhiều bộ nhạc phim kiểu như này thì vn còn phải cố_gắng nhiều , nó cứ bị sượng kiểu gì ấy",facebook_new,none,none,none,none,negative,none,0.92
97543983b496,xem hết phim vẫn không đọng lại nd gì,facebook_new,negative,negative,none,none,none,none,0.92
5087e8ca0cc7,nhưng mà có một_số cảnh đóng khẩu_độ quá_tay làm cảnh nhòe không kể được hết câu truyện ở background,facebook_new,none,none,none,none,none,negative,0.88
aba8a2269d99,nhma dễ xem nhất trong đống phim gần đây vui ),facebook_new,positive,none,none,none,none,none,0.92
ad6e4c9d2c5e,10 điểm chữa lành á,facebook_new,positive,none,none,none,none,none,0.92
906791723f7f,chữa lành cũng khó cơ vì sự cực_đoan của nữ chính với ước_mơ khiến tôi thấy khá ngột_ngạt . đúng kiểu không tiền thì quằn_quại với ước_mơ chính là hủy chính mình ấy .,facebook_new,none,negative,none,none,none,none,0.88
f03c2d04546a,tôi cho 10 điểm diễn_xuất và đài từ ,facebook_new,none,none,positive,none,none,none,0.98
a57a4ef24066,nếu xem phim để thưởng_thức âm_nhạc thì nhẹ_nhàng thư giãn thật . được cái phim dù tôi thấy sự cực_đoan của nữ 9 với ước_mơ khá toxic thì phim không bị ồn do cãi chửi nhau ấy . đó có_lẽ cũng là điểm cộng và chữa lành sau số phim tết không ồn như cái chợ thì cũng vô_tri tới nhăn_nhó mặt_mày,facebook_new,positive,neutral,none,none,positive,none,0.85
637f00e18e67,"vấn_đề diễn cũng châm_chước được chứ khó mà kiếm được 1 người biết ca + múa + diễn , việt nam không có tứ đại thiên_vương với thiên_hậu  mà những người đó vào tvb học hẳn hòi chứ chẳng phải tay_ngang ra diễn",facebook_new,none,none,neutral,none,none,none,0.85
e4d14187fbb5,"không phải đi tranh đâu ông , ăn chắc oscar luôn , khỏi bầu_chọn tốn thời_gian",facebook_new,positive,none,none,none,none,none,0.92
6a8b47a40956,"phim hay nha mấy bạn , vui )  nhất cũng 7 / 10 điểm .",facebook_new,positive,none,none,none,none,none,0.96
c7b5c8d04fa1,"xem đi cậu ơi , admin có vẻ không hạp thể_loại này , xem xong không phí tiền âu",facebook_new,positive,none,none,none,none,none,0.92
7ba3833b8463,bà cứ đi coi đi . tôi xem phim này đến lần 3 rồi á . phim healing nhạc hay cực_kì . tôi chúa ghiền kiểu phim giống high school musical nên tôi cảm được phim này . phim kiểu mới mà làm thế này là quá tốt rồi . ai chê cứ chê còn tôi vẫn sẽ đi xem_lại vui ),facebook_new,positive,none,none,none,positive,none,0.96
e01ed7dbe0cb,lâu_lâu mới xem phim việt nhưng mà tôi thấy phim này hay,facebook_new,positive,none,none,none,none,none,0.98
dd6764e00e33,"xem trailer đã thấy kịch_bản thiếu sự kết_nối rùi , được cái nhạc ok",facebook_new,none,negative,none,none,positive,none,0.96
08c4dfc0483d,xó tral phim heo 5 móng rồi đó,facebook_new,negative,none,none,none,none,none,0.85
f5086fad4c9b,dễ_tính như tôi còn phải dành hẳn 1 post với 17 cái cmt chỉ để chê phim,facebook_new,negative,none,none,none,none,none,0.96
ba79b3150923,xem phim cờ rinh vcl . thế_mà seeder chửi tôi như con,facebook_new,negative,none,none,none,none,none,0.92
f8a1c4277742,phim này chữa như thế_nào ? ai chữa lành bằng 1 đống cứt nhảy_múa trên màn_hình 2 tiếng à,facebook_new,negative,negative,none,none,none,negative,0.88
ea06ce98bae1,tôi thấy phim đ hay . xong seeder cứ vào làm 1 mả văn dài và ngu . tôi cay,facebook_new,positive,none,none,none,none,none,0.92
693b0c9e4fec,đúng chỉ để chữa lành chứ không kỳ_vọng vào phim việt_nam,facebook_new,negative,none,none,none,none,none,0.88
82b3ffd947bb,thật công_nhận tôi với ny tôi đi xem nhăn mặt từ đầu đến cuối phim . cố xem hết tại bọn quảng_bá nó bảo xem hết mới thấy hay,facebook_new,negative,negative,none,none,none,none,0.88
5a5ecdd9bedd,thứ duy_nhất đọng lại của tui trong phim này là bài ở trong khu rừng của hay vãi và tui đồng_cảm với 1 người vừa bị crush từ_chối vì người cũ của quay lại nên tôi phải đi xem phim 1 mình,facebook_new,none,none,none,none,positive,none,0.92
3e5db650b362,xem bên rạp galaxy bmt mờ căm tưởng mắt bị cận,facebook_new,none,none,none,none,none,negative,0.92
fc54da0cdaf6,phim xàm cm nhạc cũng không thấy hay vui ),facebook_new,negative,none,none,none,negative,none,0.96
589878522fb9,nhạc hay vãi,facebook_new,none,none,none,none,positive,none,0.98
f7b6da9c2e5e,", với lại nhạc nghe cũng hay thật",facebook_new,none,none,none,none,positive,none,0.96
d3a0e6af8003,phim ca_nhạc thì những nụ hôn rực_rỡ vẫn ok nhất,facebook_new,positive,none,none,none,none,none,0.88
c3381cfe2fa9,mới dìa nên recommend cho ai coi vì mún thư giãn nhẹ_nhàng thư giãn nhẹ_nhàng thư giãn nghen,facebook_new,positive,none,none,none,none,none,0.85
42456f08b24a,vui ) xem trên tiktok toàn khen luôn  á,facebook_new,positive,none,none,none,none,none,0.85
b979e5706fb0,"em có ý_kiến ngược_lại với admin , em thấy phim hay phù_hợp và nhẹ_nhàng truyền được nhiều cảm_hứng động_lực cho em , chạm được tới nỗi đau đánh mất đi người_thân từ khi còn nhỏ và những ước_mơ muốn đưa người ấy đi khắp nơi và xem cuộc_sống khi lớn của em , chạm được tới những khoảng trống những nỗi sợ mà em không dám vượt qua để biến ước_mơ của mình thành sự_thật . không quảng_bá không acclone , không ai quảng_bá văn vủng lọng cọng như em đâu m . n vui )",facebook_new,positive,positive,none,none,none,none,0.92
6713b13e076e,"mới đi xem về , xác_nhận phim như căng cọt nha ae . đm đạo_diễn hấp diêm thị_giác bố 2 tiếng . mẹ súc_vật biết làm phim",facebook_new,negative,none,none,negative,none,negative,0.95
0f84dabf0cbe,"phim buồn_cười luôn shop ơi , dmd tốn 50k của tao",facebook_new,negative,none,none,none,none,none,0.92
f8c6fb3c6a69,"phim phù_hợp với mấy em tuổi teen nhìn cuộc_đời màu hồng . phim không đủ trình để làm cái kết day_dứt nên phải lựa_chọn cái kết an_toàn , nhg ít thực_tế , khiến phim nó nhàn_nhạt và đầy ảo_tưởng như cái tên của nữ chính",facebook_new,negative,negative,none,none,none,none,0.88
7f2b54ecb650,"chưa thấy phim nào mà mình ngồi xem phim mà chỉ mong nó kết_thúc sớm để ra rạp . nội_dung phim rời_rạc , kịch_bản không hợp_lý , nhiều đoạn không logic , nội_dung không thực_tế . nói_chung có_lẽ lần đầu xem phim nhạc_kịch nên mình cảm_giác không_thể enjoy thể_loại phim này .",facebook_new,negative,negative,none,none,none,none,0.96
1c947dac84c9,phim phi thực_té cho lứa u30 +,facebook_new,negative,negative,none,none,none,none,0.85
e4bf2214deb8,cái bài mkt mất_dạy của con thang tru mà sao nhiều phim học theo quá,facebook_new,negative,none,none,none,none,none,0.85
238b5af02bdb,"diễn_viên diễn chán , nhạc cũng không có gì ấn_tượng . nội_dung quá "" mộng_mơ "" đến nổi ngán_ngẩm . cứ 30ph lại có vài người rời rạp vì mạch phim chán vãi . muốn mộng_mơ thà tôi coi phim hoạt_hình chứ coi mấy này cờ ring vl",facebook_new,negative,negative,negative,none,negative,none,0.96
abb0ec0087c6,"tỉnh , không tin nổi quảng_bá nào về phim vn",facebook_new,negative,none,none,none,none,none,0.92
1ed9f90aead2,"ê tui xem hay mà , có_thể do tui còn trẻ , kiểu còn mơ_mộng nhiều thứ , xem phim xong có cái nhìn thực_tế hơn nhưng vẫn hy_vọng ýy . ncl rất hợp gu tuiii",facebook_new,positive,positive,none,none,none,none,0.88
830aaa6b5f85,hoi khỏi coi,facebook_new,negative,none,none,none,none,none,0.92
605c94561e0b,các bài hát trong phim hayyy,facebook_new,none,none,none,none,positive,none,0.98
61c1b8b72bd3,"phim như cứt đối_với tôi , được cái quay đẹp và nhạc hay . coi là mv ca_nhạc 2 tiếng thì tạm được , đừng nghe thoại cringe vcl",facebook_new,negative,negative,none,none,positive,positive,0.92
a3538ba68a9f,tưi thấy hay mà vui ),facebook_new,positive,none,none,none,none,none,0.92
87399aded213,nếu cho tôi 120p xem phim này thì tôi sẽ để_dành đi ngủ,facebook_new,negative,none,none,none,none,none,0.95
5db72ab8e9e2,"đọc tác phâm gốc rồi , tôi xem phim tôi thấy cài cắm nhiều bài_học ý_nghĩa mà nhỉ . tôi thấy ổn và đọng lại nhiều ấy . nch là tác_phẩm gốc và phim đều xuất_sắc hết á",facebook_new,positive,positive,none,none,none,none,0.95
634810c7c49b,"thề thấy hay vãi luôn vui ) nội_dung hấp_dẫn , diễn_viên nam_nữ chính đều đẹp",facebook_new,positive,positive,positive,none,none,none,0.96
bb58c8b7e446,"mình hay chê phim vn và không xem hay phim thể_loại nhạc_kịch kiểu này nhưng phải công_nhận 1 điều bộ phim này hay , được đầu_tư rất nhiều , có kết tốt khúc giữa nữ chính hơi mơ_mộng nên lan_man nhưng không_thể đánh_giá hết toàn_bộ được và 1 điều mình cực thích ở phim này là không có bọn tiktoker nhảm với những tình_tiết hài dón như mấy đạo_diễn nào đó phim toàn những dv mới những gương_mặt mới những con_người năng_nổ theo_đuổi ước_mơ thông_điệp phim hay , 1 bước_tiến thật_sự của phim việt rất đáng tiền xem !",facebook_new,positive,positive,positive,positive,none,none,0.88
